Household/family type,SERIALNO,INTP_adj,median_income_by_neighborhood,average_household_size_by_neighborhood,unemployment_rate_by_neighborhood,education_level_distribution_by_neighborhood,crime_rate_by_neighborhood,average_rent_by_neighborhood,percentage_of_owner_occupied_homes_by_neighborhood
1,1167120,0.0,,,,,,,
1,1167164,0.0,,,,,,,
1,1167164,0.0,,,,,,,
1,1167164,0.0,,,,,,,
1,1167164,0.0,,,,,,,
5,1167226,3039.291,,,,,,,
5,1167226,0.0,,,,,,,
7,1167301,1013.097,,,,,,,
7,1167301,0.0,,,,,,,
6,1167320,0.0,,,,,,,
6,1167321,0.0,,,,,,,
1,1167414,0.0,,,,,,,
1,1167414,0.0,,,,,,,
1,1167441,0.0,,,,,,,
1,1167441,0.0,,,,,,,
1,1167441,20.26194,,,,,,,
1,1167451,5065.4849,,,,,,,
1,1167451,5065.4849,,,,,,,
6,1167465,0.0,,,,,,,
6,1167745,2836.6716,,,,,,,
1,1167843,101309.7,,,,,,,
1,1167843,0.0,,,,,,,
1,1167843,0.0,,,,,,,
1,1167843,0.0,,,,,,,
1,1167895,0.0,,,,,,,
1,1167895,0.0,,,,,,,
5,1167946,0.0,,,,,,,
5,1167946,0.0,,,,,,,
6,1168017,58759.625,,,,,,,
1,1168020,0.0,,,,,,,
1,1168020,0.0,,,,,,,
1,1168020,50.65485,,,,,,,
1,1168020,0.0,,,,,,,
1,1168028,0.0,,,,,,,
1,1168028,0.0,,,,,,,
4,1168051,0.0,,,,,,,
1,1168071,0.0,,,,,,,
1,1168071,0.0,,,,,,,
1,1168071,0.0,,,,,,,
1,1168071,0.0,,,,,,,
1,1168073,0.0,,,,,,,
1,1168073,0.0,,,,,,,
1,1168073,0.0,,,,,,,
1,1168073,0.0,,,,,,,
6,1168096,101309.7,,,,,,,
3,1168183,0.0,,,,,,,
3,1168183,0.0,,,,,,,
3,1168183,0.0,,,,,,,
6,1168194,0.0,,,,,,,
1,1168215,0.0,,,,,,,
1,1168215,0.0,,,,,,,
1,1168215,0.0,,,,,,,
1,1168215,0.0,,,,,,,
1,1168215,0.0,,,,,,,
4,1168219,33432.199,,,,,,,
3,1168248,0.0,,,,,,,
3,1168248,0.0,,,,,,,
3,1168248,0.0,,,,,,,
1,1168321,0.0,,,,,,,
1,1168321,0.0,,,,,,,
1,1168321,0.0,,,,,,,
1,1168321,0.0,,,,,,,
6,1168376,0.0,,,,,,,
4,1168436,0.0,,,,,,,
1,1168468,-1620.9552,,,,,,,
1,1168468,0.0,,,,,,,
1,1168468,0.0,,,,,,,
4,1168473,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
3,1168576,0.0,,,,,,,
1,1168608,0.0,,,,,,,
1,1168608,0.0,,,,,,,
1,1168608,0.0,,,,,,,
1,1168608,0.0,,,,,,,
6,1168613,0.0,,,,,,,
6,1168628,0.0,,,,,,,
2,1168697,0.0,,,,,,,
2,1168697,0.0,,,,,,,
2,1168697,0.0,,,,,,,
5,1168732,0.0,,,,,,,
5,1168732,0.0,,,,,,,
1,1168886,0.0,,,,,,,
1,1168886,0.0,,,,,,,
1,1168886,0.0,,,,,,,
1,1168908,0.0,,,,,,,
1,1168908,0.0,,,,,,,
1,1168908,0.0,,,,,,,
1,1169084,0.0,,,,,,,
1,1169084,65851.305,,,,,,,
1,1169157,0.0,,,,,,,
1,1169157,0.0,,,,,,,
1,1169157,0.0,,,,,,,
6,1169217,0.0,,,,,,,
1,1169240,0.0,,,,,,,
1,1169240,0.0,,,,,,,
1,1169240,0.0,,,,,,,
1,1169240,0.0,,,,,,,
4,1169282,0.0,,,,,,,
3,1169304,0.0,,,,,,,
3,1169304,0.0,,,,,,,
3,1169304,0.0,,,,,,,
1,1169447,0.0,,,,,,,
1,1169447,0.0,,,,,,,
1,1169447,0.0,,,,,,,
1,1169447,0.0,,,,,,,
1,1169447,0.0,,,,,,,
1,1169501,336348.22,,,,,,,
1,1169501,336348.22,,,,,,,
6,1169553,0.0,,,,,,,
1,1169564,0.0,,,,,,,
1,1169564,0.0,,,,,,,
1,1169564,0.0,,,,,,,
1,1169612,0.0,,,,,,,
1,1169612,0.0,,,,,,,
1,1169612,0.0,,,,,,,
1,1169612,0.0,,,,,,,
1,1169612,0.0,,,,,,,
3,1169616,0.0,,,,,,,
3,1169616,0.0,,,,,,,
3,1169616,0.0,,,,,,,
1,1169631,0.0,,,,,,,
1,1169631,253.27425,,,,,,,
5,1169657,0.0,,,,,,,
5,1169657,0.0,,,,,,,
5,1169657,0.0,,,,,,,
6,1169672,0.0,,,,,,,
2,1169700,0.0,,,,,,,
2,1169700,0.0,,,,,,,
2,1169700,0.0,,,,,,,
2,1169700,0.0,,,,,,,
3,1169717,0.0,,,,,,,
3,1169717,0.0,,,,,,,
1,1169742,0.0,,,,,,,
1,1169742,0.0,,,,,,,
1,1169742,0.0,,,,,,,
1,1169742,0.0,,,,,,,
5,1169770,0.0,,,,,,,
5,1169770,0.0,,,,,,,
5,1169770,0.0,,,,,,,
5,1169770,0.0,,,,,,,
5,1169770,0.0,,,,,,,
5,1169770,0.0,,,,,,,
3,1169910,0.0,,,,,,,
3,1169910,0.0,,,,,,,
3,1169910,0.0,,,,,,,
3,1169910,0.0,,,,,,,
3,1169910,0.0,,,,,,,
3,1169918,0.0,,,,,,,
3,1169918,0.0,,,,,,,
3,1169918,0.0,,,,,,,
4,1170057,81.04776,,,,,,,
1,1170082,0.0,,,,,,,
1,1170082,0.0,,,,,,,
3,1170306,56733.434,,,,,,,
3,1170306,0.0,,,,,,,
4,1170324,3039.291,,,,,,,
5,1170345,0.0,,,,,,,
5,1170345,0.0,,,,,,,
1,1170446,0.0,,,,,,,
1,1170446,0.0,,,,,,,
1,1170446,0.0,,,,,,,
1,1170446,0.0,,,,,,,
1,1170506,0.0,,,,,,,
1,1170506,202.6194,,,,,,,
1,1170506,0.0,,,,,,,
1,1170506,0.0,,,,,,,
6,1170519,0.0,,,,,,,
1,1170528,0.0,,,,,,,
1,1170528,0.0,,,,,,,
1,1170528,0.0,,,,,,,
1,1170528,0.0,,,,,,,
1,1170530,0.0,,,,,,,
1,1170530,506.54849,,,,,,,
6,1170531,0.0,,,,,,,
2,1170579,0.0,,,,,,,
2,1170579,0.0,,,,,,,
2,1170579,0.0,,,,,,,
2,1170579,0.0,,,,,,,
3,1170642,0.0,,,,,,,
3,1170642,0.0,,,,,,,
3,1170642,0.0,,,,,,,
3,1170642,0.0,,,,,,,
6,1170661,336348.22,,,,,,,
1,1170677,336348.22,,,,,,,
1,1170677,12157.164,,,,,,,
6,1170777,15196.455,,,,,,,
1,1170843,0.0,,,,,,,
1,1170843,0.0,,,,,,,
4,1170914,1013.097,,,,,,,
4,1170916,101.3097,,,,,,,
3,1170931,0.0,,,,,,,
3,1170931,0.0,,,,,,,
3,1171002,0.0,,,,,,,
3,1171002,0.0,,,,,,,
3,1171002,0.0,,,,,,,
3,1171094,0.0,,,,,,,
3,1171094,0.0,,,,,,,
3,1171094,0.0,,,,,,,
3,1171094,0.0,,,,,,,
3,1171094,0.0,,,,,,,
1,1171156,0.0,,,,,,,
1,1171156,0.0,,,,,,,
1,1171156,0.0,,,,,,,
5,1171170,0.0,,,,,,,
5,1171170,0.0,,,,,,,
3,1171279,0.0,,,,,,,
3,1171279,0.0,,,,,,,
3,1171279,0.0,,,,,,,
4,1171406,0.0,,,,,,,
2,1171454,0.0,,,,,,,
2,1171454,0.0,,,,,,,
4,1171456,-1620.9552,,,,,,,
2,1171489,202.6194,,,,,,,
2,1171489,0.0,,,,,,,
7,1171509,0.0,,,,,,,
7,1171509,0.0,,,,,,,
7,1171509,0.0,,,,,,,
7,1171509,0.0,,,,,,,
7,1171509,0.0,,,,,,,
6,1171625,0.0,,,,,,,
1,1171698,0.0,,,,,,,
1,1171698,0.0,,,,,,,
1,1171698,0.0,,,,,,,
3,1171719,0.0,,,,,,,
3,1171719,0.0,,,,,,,
3,1171719,0.0,,,,,,,
1,1171731,101.3097,,,,,,,
1,1171731,0.0,,,,,,,
3,1171741,0.0,,,,,,,
3,1171741,0.0,,,,,,,
1,1171751,0.0,,,,,,,
1,1171751,0.0,,,,,,,
7,1171763,0.0,,,,,,,
7,1171763,0.0,,,,,,,
6,1171832,0.0,,,,,,,
3,1171860,0.0,,,,,,,
3,1171860,0.0,,,,,,,
3,1171863,0.0,,,,,,,
3,1171863,0.0,,,,,,,
3,1171863,0.0,,,,,,,
1,1171879,0.0,,,,,,,
1,1171879,0.0,,,,,,,
1,1171934,0.0,,,,,,,
1,1171934,0.0,,,,,,,
1,1172007,0.0,,,,,,,
1,1172007,0.0,,,,,,,
1,1172007,0.0,,,,,,,
1,1172007,0.0,,,,,,,
6,1172059,0.0,,,,,,,
1,1172173,0.0,,,,,,,
1,1172173,0.0,,,,,,,
1,1172173,0.0,,,,,,,
1,1172209,506.54849,,,,,,,
1,1172209,0.0,,,,,,,
1,1172209,0.0,,,,,,,
1,1172209,0.0,,,,,,,
1,1172229,0.0,,,,,,,
1,1172229,0.0,,,,,,,
1,1172229,0.0,,,,,,,
3,1172303,0.0,,,,,,,
3,1172303,0.0,,,,,,,
1,1172456,0.0,,,,,,,
1,1172456,0.0,,,,,,,
3,1172468,0.0,,,,,,,
3,1172468,0.0,,,,,,,
6,1172708,0.0,,,,,,,
6,1172713,0.0,,,,,,,
1,1172759,15196.455,,,,,,,
1,1172759,0.0,,,,,,,
2,1172775,0.0,,,,,,,
2,1172775,0.0,,,,,,,
6,1172777,0.0,,,,,,,
2,1172834,0.0,,,,,,,
2,1172834,0.0,,,,,,,
2,1172834,0.0,,,,,,,
6,1172942,43056.621,,,,,,,
3,1172995,0.0,,,,,,,
3,1172995,0.0,,,,,,,
3,1172995,0.0,,,,,,,
1,1172998,0.0,,,,,,,
1,1172998,0.0,,,,,,,
3,1173063,-1620.9552,,,,,,,
3,1173063,0.0,,,,,,,
3,1173063,0.0,,,,,,,
3,1173063,0.0,,,,,,,
3,1173063,-1620.9552,,,,,,,
6,1173072,0.0,,,,,,,
6,1173107,0.0,,,,,,,
4,1173137,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
1,1173149,0.0,,,,,,,
3,1173174,0.0,,,,,,,
3,1173174,0.0,,,,,,,
6,1173400,0.0,,,,,,,
1,1173414,0.0,,,,,,,
1,1173414,0.0,,,,,,,
1,1173414,0.0,,,,,,,
1,1173432,0.0,,,,,,,
1,1173432,0.0,,,,,,,
1,1173432,0.0,,,,,,,
1,1173432,0.0,,,,,,,
7,1173621,0.0,,,,,,,
7,1173621,0.0,,,,,,,
7,1173621,25833.973,,,,,,,
6,1173622,0.0,,,,,,,
6,1173738,0.0,,,,,,,
5,1173742,0.0,,,,,,,
5,1173742,0.0,,,,,,,
4,1173767,0.0,,,,,,,
2,1173769,0.0,,,,,,,
2,1173769,0.0,,,,,,,
2,1173769,0.0,,,,,,,
4,1173851,0.0,,,,,,,
1,1174143,0.0,,,,,,,
1,1174143,0.0,,,,,,,
1,1174143,0.0,,,,,,,
1,1174261,0.0,,,,,,,
1,1174261,0.0,,,,,,,
1,1174261,0.0,,,,,,,
1,1174261,0.0,,,,,,,
2,1174331,0.0,,,,,,,
2,1174331,0.0,,,,,,,
4,1174344,0.0,,,,,,,
2,1174383,0.0,,,,,,,
2,1174383,0.0,,,,,,,
2,1174383,0.0,,,,,,,
2,1174383,0.0,,,,,,,
6,1174446,0.0,,,,,,,
6,1174450,0.0,,,,,,,
3,1174495,0.0,,,,,,,
3,1174495,0.0,,,,,,,
4,1174520,0.0,,,,,,,
4,1174548,0.0,,,,,,,
6,1174700,0.0,,,,,,,
2,1174755,0.0,,,,,,,
2,1174755,0.0,,,,,,,
2,1174755,0.0,,,,,,,
2,1174755,0.0,,,,,,,
2,1174755,0.0,,,,,,,
1,1174780,0.0,,,,,,,
1,1174780,0.0,,,,,,,
1,1174780,0.0,,,,,,,
1,1174780,0.0,,,,,,,
7,1174798,0.0,,,,,,,
7,1174798,0.0,,,,,,,
6,1174867,0.0,,,,,,,
6,1174901,0.0,,,,,,,
6,1174908,3039.291,,,,,,,
1,1175016,0.0,,,,,,,
1,1175016,0.0,,,,,,,
1,1175016,0.0,,,,,,,
6,1175030,0.0,,,,,,,
5,1175074,0.0,,,,,,,
5,1175074,0.0,,,,,,,
4,1175151,0.0,,,,,,,
6,1175169,0.0,,,,,,,
2,1175212,0.0,,,,,,,
2,1175212,0.0,,,,,,,
2,1175212,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
3,1175243,0.0,,,,,,,
4,1175262,0.0,,,,,,,
3,1175267,0.0,,,,,,,
3,1175267,0.0,,,,,,,
3,1175267,0.0,,,,,,,
3,1175267,0.0,,,,,,,
1,1175269,0.0,,,,,,,
1,1175269,0.0,,,,,,,
1,1175332,0.0,,,,,,,
1,1175332,0.0,,,,,,,
2,1175369,0.0,,,,,,,
2,1175369,0.0,,,,,,,
1,1175383,0.0,,,,,,,
1,1175383,0.0,,,,,,,
1,1175383,0.0,,,,,,,
1,1175383,0.0,,,,,,,
1,1175383,0.0,,,,,,,
3,1175408,0.0,,,,,,,
3,1175408,0.0,,,,,,,
7,1175443,0.0,,,,,,,
7,1175443,0.0,,,,,,,
3,1175464,0.0,,,,,,,
3,1175464,81.04776,,,,,,,
1,1175479,1013.097,,,,,,,
1,1175479,0.0,,,,,,,
1,1175479,0.0,,,,,,,
4,1175540,0.0,,,,,,,
1,1175572,0.0,,,,,,,
1,1175572,0.0,,,,,,,
1,1175572,0.0,,,,,,,
1,1175572,0.0,,,,,,,
1,1175572,0.0,,,,,,,
1,1175572,0.0,,,,,,,
2,1175599,0.0,,,,,,,
2,1175599,0.0,,,,,,,
2,1175599,0.0,,,,,,,
5,1175624,0.0,,,,,,,
5,1175624,0.0,,,,,,,
6,1175692,45589.363,,,,,,,
3,1175702,0.0,,,,,,,
3,1175702,0.0,,,,,,,
3,1175702,0.0,,,,,,,
3,1175702,0.0,,,,,,,
3,1175702,60785.82,,,,,,,
1,1175860,0.0,,,,,,,
1,1175860,0.0,,,,,,,
3,1175904,0.0,,,,,,,
3,1175904,0.0,,,,,,,
6,1175941,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
1,1175946,0.0,,,,,,,
7,1176002,0.0,,,,,,,
7,1176002,0.0,,,,,,,
1,1176023,303.92911,,,,,,,
1,1176023,607.85822,,,,,,,
1,1176110,10130.97,,,,,,,
1,1176110,0.0,,,,,,,
1,1176110,0.0,,,,,,,
1,1176110,0.0,,,,,,,
3,1176167,0.0,,,,,,,
3,1176167,0.0,,,,,,,
5,1176193,0.0,,,,,,,
5,1176193,0.0,,,,,,,
4,1176194,0.0,,,,,,,
4,1176240,0.0,,,,,,,
4,1176241,557.20337,,,,,,,
3,1176425,0.0,,,,,,,
3,1176425,0.0,,,,,,,
3,1176425,0.0,,,,,,,
3,1176425,0.0,,,,,,,
1,1176440,0.0,,,,,,,
1,1176440,0.0,,,,,,,
1,1176440,0.0,,,,,,,
1,1176440,0.0,,,,,,,
1,1176440,0.0,,,,,,,
5,1176513,0.0,,,,,,,
5,1176513,60785.82,,,,,,,
6,1176532,0.0,,,,,,,
7,1176553,0.0,,,,,,,
7,1176553,0.0,,,,,,,
6,1176560,0.0,,,,,,,
3,1176570,0.0,,,,,,,
3,1176570,0.0,,,,,,,
3,1176570,0.0,,,,,,,
3,1176570,0.0,,,,,,,
1,1176664,0.0,,,,,,,
1,1176664,0.0,,,,,,,
1,1176664,0.0,,,,,,,
1,1176664,0.0,,,,,,,
1,1176664,0.0,,,,,,,
4,1176691,0.0,,,,,,,
1,1176724,0.0,,,,,,,
1,1176724,0.0,,,,,,,
4,1176777,0.0,,,,,,,
4,1176786,0.0,,,,,,,
1,1176903,19248.844,,,,,,,
1,1176903,0.0,,,,,,,
1,1176903,0.0,,,,,,,
1,1176903,0.0,,,,,,,
1,1176903,0.0,,,,,,,
5,1176916,0.0,,,,,,,
5,1176916,0.0,,,,,,,
4,1176954,0.0,,,,,,,
6,1177011,0.0,,,,,,,
1,1177069,0.0,,,,,,,
1,1177069,0.0,,,,,,,
7,1177101,10130.97,,,,,,,
7,1177101,10130.97,,,,,,,
4,1177187,40.52388,,,,,,,
1,1177290,336348.22,,,,,,,
1,1177290,46906.391,,,,,,,
1,1177290,0.0,,,,,,,
3,1177309,0.0,,,,,,,
3,1177309,0.0,,,,,,,
3,1177309,0.0,,,,,,,
3,1177309,0.0,,,,,,,
1,1177355,5470.7236,,,,,,,
1,1177355,0.0,,,,,,,
1,1177368,0.0,,,,,,,
1,1177368,0.0,,,,,,,
1,1177368,0.0,,,,,,,
1,1177368,0.0,,,,,,,
1,1177431,0.0,,,,,,,
1,1177431,0.0,,,,,,,
6,1177582,0.0,,,,,,,
6,1177621,0.0,,,,,,,
6,1177640,0.0,,,,,,,
3,1177665,0.0,,,,,,,
3,1177665,0.0,,,,,,,
3,1177665,0.0,,,,,,,
6,1177666,0.0,,,,,,,
1,1177672,0.0,,,,,,,
1,1177672,0.0,,,,,,,
1,1177672,0.0,,,,,,,
1,1177672,0.0,,,,,,,
1,1177749,0.0,,,,,,,
1,1177749,0.0,,,,,,,
1,1177749,0.0,,,,,,,
2,1177825,0.0,,,,,,,
2,1177825,0.0,,,,,,,
2,1177935,0.0,,,,,,,
2,1177935,0.0,,,,,,,
2,1177935,0.0,,,,,,,
2,1177935,0.0,,,,,,,
6,1177973,0.0,,,,,,,
4,1177982,0.0,,,,,,,
1,1178025,0.0,,,,,,,
1,1178025,0.0,,,,,,,
1,1178025,0.0,,,,,,,
4,1178069,2026.194,,,,,,,
7,1178089,0.0,,,,,,,
7,1178089,0.0,,,,,,,
7,1178089,0.0,,,,,,,
7,1178089,0.0,,,,,,,
1,1178099,0.0,,,,,,,
1,1178099,0.0,,,,,,,
1,1178099,0.0,,,,,,,
1,1178099,0.0,,,,,,,
1,1178099,0.0,,,,,,,
6,1178105,0.0,,,,,,,
1,1178109,15703.004,,,,,,,
1,1178109,0.0,,,,,,,
1,1178109,0.0,,,,,,,
1,1178109,0.0,,,,,,,
6,1178129,0.0,,,,,,,
1,1178181,0.0,,,,,,,
1,1178181,0.0,,,,,,,
1,1178273,0.0,,,,,,,
1,1178273,0.0,,,,,,,
1,1178273,0.0,,,,,,,
1,1178273,0.0,,,,,,,
1,1178273,0.0,,,,,,,
1,1178273,0.0,,,,,,,
3,1178344,0.0,,,,,,,
3,1178344,0.0,,,,,,,
3,1178344,0.0,,,,,,,
3,1178344,0.0,,,,,,,
6,1178360,0.0,,,,,,,
6,1178431,0.0,,,,,,,
1,1178456,7294.2983,,,,,,,
1,1178456,0.0,,,,,,,
1,1178456,0.0,,,,,,,
1,1178456,0.0,,,,,,,
1,1178456,0.0,,,,,,,
1,1178456,0.0,,,,,,,
1,1178456,0.0,,,,,,,
6,1178562,0.0,,,,,,,
1,1178570,5065.4849,,,,,,,
1,1178570,0.0,,,,,,,
1,1178570,0.0,,,,,,,
1,1178570,0.0,,,,,,,
1,1178570,0.0,,,,,,,
3,1178635,0.0,,,,,,,
3,1178635,0.0,,,,,,,
3,1178635,0.0,,,,,,,
4,1178710,0.0,,,,,,,
2,1178771,0.0,,,,,,,
2,1178771,0.0,,,,,,,
2,1178771,0.0,,,,,,,
2,1178771,0.0,,,,,,,
7,1178809,0.0,,,,,,,
7,1178809,0.0,,,,,,,
7,1178809,0.0,,,,,,,
1,1178845,0.0,,,,,,,
1,1178845,0.0,,,,,,,
1,1178845,0.0,,,,,,,
1,1178845,0.0,,,,,,,
1,1178845,0.0,,,,,,,
4,1178960,0.0,,,,,,,
4,1178974,0.0,,,,,,,
1,1179026,0.0,,,,,,,
1,1179026,0.0,,,,,,,
1,1179026,0.0,,,,,,,
1,1179026,0.0,,,,,,,
1,1179026,0.0,,,,,,,
6,1179069,0.0,,,,,,,
2,1179075,0.0,,,,,,,
2,1179075,0.0,,,,,,,
7,1179101,0.0,,,,,,,
7,1179101,0.0,,,,,,,
7,1179101,0.0,,,,,,,
7,1179101,0.0,,,,,,,
7,1179101,0.0,,,,,,,
2,1179136,0.0,,,,,,,
2,1179136,0.0,,,,,,,
2,1179136,0.0,,,,,,,
7,1179171,0.0,,,,,,,
7,1179171,0.0,,,,,,,
1,1179210,17222.648,,,,,,,
1,1179210,0.0,,,,,,,
1,1179210,0.0,,,,,,,
1,1179210,0.0,,,,,,,
6,1179213,0.0,,,,,,,
4,1179251,0.0,,,,,,,
2,1179290,0.0,,,,,,,
2,1179290,0.0,,,,,,,
2,1179290,0.0,,,,,,,
4,1179323,0.0,,,,,,,
1,1179332,0.0,,,,,,,
1,1179332,0.0,,,,,,,
1,1179332,0.0,,,,,,,
1,1179332,0.0,,,,,,,
6,1179415,0.0,,,,,,,
6,1179529,0.0,,,,,,,
4,1179557,0.0,,,,,,,
3,1179593,0.0,,,,,,,
3,1179593,0.0,,,,,,,
3,1179593,0.0,,,,,,,
3,1179593,0.0,,,,,,,
3,1179593,0.0,,,,,,,
3,1179593,0.0,,,,,,,
1,1179673,243.14328,,,,,,,
1,1179673,0.0,,,,,,,
1,1179673,0.0,,,,,,,
1,1179673,0.0,,,,,,,
1,1179735,0.0,,,,,,,
1,1179735,0.0,,,,,,,
3,1179736,0.0,,,,,,,
3,1179736,0.0,,,,,,,
3,1179736,0.0,,,,,,,
6,1179739,0.0,,,,,,,
6,1179746,0.0,,,,,,,
3,1179851,18438.365,,,,,,,
3,1179851,0.0,,,,,,,
3,1179851,0.0,,,,,,,
3,1179851,0.0,,,,,,,
3,1179851,0.0,,,,,,,
6,1179867,0.0,,,,,,,
1,1179888,0.0,,,,,,,
1,1179888,0.0,,,,,,,
6,1179905,0.0,,,,,,,
2,1179914,4052.3879,,,,,,,
2,1179914,0.0,,,,,,,
2,1179914,0.0,,,,,,,
6,1179968,141.83357,,,,,,,
3,1179999,0.0,,,,,,,
3,1179999,0.0,,,,,,,
1,1180020,0.0,,,,,,,
1,1180020,0.0,,,,,,,
1,1180044,0.0,,,,,,,
1,1180044,0.0,,,,,,,
1,1180044,0.0,,,,,,,
1,1180102,0.0,,,,,,,
1,1180102,0.0,,,,,,,
1,1180102,0.0,,,,,,,
1,1180102,0.0,,,,,,,
1,1180242,0.0,,,,,,,
1,1180242,0.0,,,,,,,
1,1180242,0.0,,,,,,,
1,1180242,0.0,,,,,,,
1,1180242,0.0,,,,,,,
2,1180400,0.0,,,,,,,
2,1180400,0.0,,,,,,,
1,1180515,0.0,,,,,,,
1,1180515,5065.4849,,,,,,,
1,1180524,0.0,,,,,,,
1,1180524,0.0,,,,,,,
1,1180524,0.0,,,,,,,
1,1180692,0.0,,,,,,,
1,1180692,0.0,,,,,,,
1,1180692,0.0,,,,,,,
3,1180837,0.0,,,,,,,
3,1180837,0.0,,,,,,,
6,1180843,81047.758,,,,,,,
2,1180984,0.0,,,,,,,
2,1180984,0.0,,,,,,,
2,1180984,0.0,,,,,,,
2,1180984,0.0,,,,,,,
2,1180984,0.0,,,,,,,
1,1181033,12157.164,,,,,,,
1,1181033,0.0,,,,,,,
6,1181091,0.0,,,,,,,
3,1181164,0.0,,,,,,,
3,1181164,0.0,,,,,,,
3,1181164,0.0,,,,,,,
6,1181289,0.0,,,,,,,
3,1181312,0.0,,,,,,,
3,1181312,0.0,,,,,,,
4,1181507,0.0,,,,,,,
1,1181555,0.0,,,,,,,
1,1181555,0.0,,,,,,,
1,1181555,0.0,,,,,,,
1,1181555,0.0,,,,,,,
1,1181555,0.0,,,,,,,
1,1181596,0.0,,,,,,,
1,1181596,0.0,,,,,,,
1,1181600,0.0,,,,,,,
1,1181600,0.0,,,,,,,
4,1181684,0.0,,,,,,,
1,1181741,0.0,,,,,,,
1,1181741,0.0,,,,,,,
1,1181741,0.0,,,,,,,
1,1181741,0.0,,,,,,,
7,1181919,0.0,,,,,,,
7,1181919,0.0,,,,,,,
7,1181919,0.0,,,,,,,
7,1181919,0.0,,,,,,,
4,1182021,0.0,,,,,,,
1,1182045,1519.6455,,,,,,,
1,1182045,0.0,,,,,,,
1,1182093,151.96455,,,,,,,
1,1182093,0.0,,,,,,,
1,1182093,0.0,,,,,,,
1,1182093,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
1,1182108,0.0,,,,,,,
4,1182119,0.0,,,,,,,
1,1182126,0.0,,,,,,,
1,1182126,0.0,,,,,,,
1,1182126,0.0,,,,,,,
3,1182241,0.0,,,,,,,
3,1182241,0.0,,,,,,,
3,1182241,0.0,,,,,,,
3,1182503,0.0,,,,,,,
3,1182503,0.0,,,,,,,
1,1182712,12157.164,,,,,,,
1,1182712,506.54849,,,,,,,
6,1182721,0.0,,,,,,,
7,1182737,0.0,,,,,,,
7,1182737,0.0,,,,,,,
1,1182782,0.0,,,,,,,
1,1182782,0.0,,,,,,,
6,1182819,0.0,,,,,,,
1,1182827,1215.7164,,,,,,,
1,1182827,0.0,,,,,,,
1,1182827,0.0,,,,,,,
6,1182857,0.0,,,,,,,
5,1182902,202.6194,,,,,,,
5,1182902,0.0,,,,,,,
5,1182902,0.0,,,,,,,
5,1182972,0.0,,,,,,,
5,1182972,0.0,,,,,,,
3,1182981,0.0,,,,,,,
3,1182981,0.0,,,,,,,
3,1182981,0.0,,,,,,,
1,1183024,547.07239,,,,,,,
1,1183024,0.0,,,,,,,
1,1183040,15196.455,,,,,,,
1,1183040,15196.455,,,,,,,
1,1183040,607.85822,,,,,,,
1,1183040,607.85822,,,,,,,
1,1183045,0.0,,,,,,,
1,1183045,0.0,,,,,,,
1,1183045,0.0,,,,,,,
1,1183073,50654.852,,,,,,,
1,1183073,0.0,,,,,,,
1,1183084,15196.455,,,,,,,
1,1183084,0.0,,,,,,,
1,1183084,0.0,,,,,,,
1,1183084,0.0,,,,,,,
1,1183135,0.0,,,,,,,
1,1183135,0.0,,,,,,,
1,1183135,0.0,,,,,,,
1,1183135,0.0,,,,,,,
1,1183142,0.0,,,,,,,
1,1183142,0.0,,,,,,,
1,1183142,0.0,,,,,,,
1,1183142,0.0,,,,,,,
7,1183194,0.0,,,,,,,
7,1183194,0.0,,,,,,,
7,1183194,0.0,,,,,,,
7,1183194,0.0,,,,,,,
7,1183194,0.0,,,,,,,
1,1183234,0.0,,,,,,,
1,1183234,0.0,,,,,,,
1,1183234,0.0,,,,,,,
1,1183234,0.0,,,,,,,
1,1183234,0.0,,,,,,,
3,1183237,10130.97,,,,,,,
3,1183237,0.0,,,,,,,
3,1183244,0.0,,,,,,,
3,1183244,0.0,,,,,,,
3,1183244,0.0,,,,,,,
3,1183244,0.0,,,,,,,
3,1183246,24922.186,,,,,,,
3,1183246,0.0,,,,,,,
5,1183301,1013.097,,,,,,,
5,1183301,0.0,,,,,,,
4,1183373,0.0,,,,,,,
6,1183378,1519.6455,,,,,,,
3,1183420,0.0,,,,,,,
3,1183420,0.0,,,,,,,
7,1183429,0.0,,,,,,,
7,1183429,0.0,,,,,,,
